C4H9O(131)         2   289.560     5.874     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 545.080K Pc=  45.777bar Vc= 278.500cm3/mol Tb= 383.100K	(CsH2R2, CsH2R2, CsH3R, CsH2R2, Alcohol)
C4H9O(132)         2   289.560     5.874     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 545.080K Pc=  45.777bar Vc= 278.500cm3/mol Tb= 383.100K	(CsH2R2, CsH2R2, CsH3R, CsH2R2, Alcohol)
C3H7O(133)         2   286.676     5.500     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 522.274K Pc=  52.358bar Vc= 222.500cm3/mol Tb= 360.220K	(CsH2R2, CsH2R2, CsH3R, Alcohol)
C3H5O(134)         2   324.152     5.218     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 489.194K Pc=  51.020bar Vc= 220.500cm3/mol Tb= 316.700K	(CsH2R2, CsH3R, Aldehyde_Ccentered, Aldehyde_Ocentered)
C3H5O(135)         2   324.152     5.218     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 489.194K Pc=  51.020bar Vc= 220.500cm3/mol Tb= 316.700K	(CsH2R2, CsH3R, Aldehyde_Ccentered, Aldehyde_Ocentered)
C3H6O(136)         2   327.118     5.287     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 489.194K Pc=  48.766bar Vc= 220.500cm3/mol Tb= 316.700K	(CsH2R2, CsH3R, Aldehyde_Ccentered, Aldehyde_Ocentered)
C2O(137)           2   263.688     4.105     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 379.789K Pc=  79.012bar Vc= 145.500cm3/mol Tb= 231.830K	(CddR2, CdH2R, Od)
S(138)             2   227.351     5.761     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 611.909K Pc=  68.189bar Vc= 203.500cm3/mol Tb= 451.940K	(Alcohol, CsH2R2, CsH2R2, Ether, Alcohol)
C3H2(139)          2   209.000     4.100     0.000     0.000     1.000 ! Primary Transport Library: GRIMech3.0 (Species ID: C3H2)	 ! *
pC3H5(140)         2   260.000     4.850     0.000     0.000     1.000 ! Primary Transport Library: GRIMech3.0 (Species ID: CH3CHCH)	 ! JAM
sC3H5(141)         2   260.000     4.850     0.000     0.000     1.000 ! Primary Transport Library: GRIMech3.0 (Species ID: CH3CCH2)	 ! JAM
C3H7(142)          2   266.800     4.982     0.000     0.000     1.000 ! Primary Transport Library: GRIMech3.0 (Species ID: N*C3H7)	
C2H5O(143)         2   282.956     5.128     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 499.111K Pc=  60.467bar Vc= 166.500cm3/mol Tb= 337.340K	(CsH3R, CsH2R2, Alcohol)
C2H5O(144)         2   282.956     5.128     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 499.111K Pc=  60.467bar Vc= 166.500cm3/mol Tb= 337.340K	(CsH3R, CsH2R2, Alcohol)
C2H5O(145)         2   282.956     5.128     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 499.111K Pc=  60.467bar Vc= 166.500cm3/mol Tb= 337.340K	(CsH3R, CsH2R2, Alcohol)
C4H7O(146)         2   294.279     5.742     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 545.024K Pc=  48.494bar Vc= 259.500cm3/mol Tb= 379.780K	(CsH2R2, CsH2R2, CdHR2, CdH2R, Alcohol)
C4H2(147)          1   357.000     5.180     0.000     0.000     1.000 ! Primary Transport Library: GRIMech3.0 (Species ID: C4H2)	
nC4H3(148)         2   357.000     5.180     0.000     0.000     1.000 ! Primary Transport Library: GRIMech3.0 (Species ID: HCCHCCH)	 ! JAM
C4H5(149)          2   332.339     5.037     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 454.053K Pc=  49.454bar Vc= 221.500cm3/mol Tb= 281.040K	(CsH3R, CsH2R2, CtR2, CtHR)
nC4H5(150)         2   357.000     5.180     0.000     0.000     1.000 ! Primary Transport Library: GRIMech3.0 (Species ID: CH2CHCHCH)	 ! JAM
iC4H5(151)         2   357.000     5.180     0.000     0.000     1.000 ! Primary Transport Library: GRIMech3.0 (Species ID: CH2CHCCH2)	 ! JAM
C4H6(152)          2   357.000     5.180     0.000     0.000     1.000 ! Primary Transport Library: GRIMech3.0 (Species ID: CH3CH2CCH)	 ! JAM
C4H6(153)          2   343.318     5.194     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 467.790K Pc=  46.403bar Vc= 220.500cm3/mol Tb= 290.870K	(CdH2R, CddR2, CdHR2, CsH3R)
C4H7(154)          2   322.495     5.306     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 452.254K Pc=  42.831bar Vc= 240.500cm3/mol Tb= 287.600K	(CsH2R2, CdHR2, CsH3R, CdH2R)
C4H7(155)          2   322.495     5.306     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 452.254K Pc=  42.831bar Vc= 240.500cm3/mol Tb= 287.600K	(CsH2R2, CsH3R, CdHR2, CdH2R)
C4H7(156)          2   322.495     5.306     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 452.254K Pc=  42.831bar Vc= 240.500cm3/mol Tb= 287.600K	(CsH2R2, CsH3R, CdH2R, CdHR2)
C4H7(157)          2   334.370     5.329     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 466.018K Pc=  43.397bar Vc= 239.500cm3/mol Tb= 295.080K	(CsH3R, CdHR2, CdHR2, CsH3R)
C4H9(158)          2   357.000     5.176     0.000     0.000     1.000 ! Primary Transport Library: GRIMech3.0 (Species ID: C4H9)	
C4H9(159)          2   357.000     5.176     0.000     0.000     1.000 ! Primary Transport Library: GRIMech3.0 (Species ID: I*C4H9)	
C2H3O(160)         2   224.700     4.162     0.000     0.000     1.000 ! Primary Transport Library: GRIMech3.0 (Species ID: C2H2OH)	 ! *
C2H3O(161)         2   287.475     5.000     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 499.136K Pc=  64.619bar Vc= 147.500cm3/mol Tb= 334.020K	(CdH2R, CdHR2, Alcohol)
C6H4(162)          2   366.411     5.140     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 496.147K Pc=  50.586bar Vc= 181.500cm3/mol Tb= 304.920K	(CdringHR2, CdringHR2, CdringHR2, CdringHR2)
C6H5(163)          1   275.205     4.597     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 339.041K Pc=  45.531bar Vc=  17.500cm3/mol Tb= 198.000K	null)
C4H6(164)          2   357.000     5.180     0.000     0.000     1.000 ! Primary Transport Library: GRIMech3.0 (Species ID: CH3CCCH3)	 ! JAM
C4H7(165)          2   334.370     5.329     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 466.018K Pc=  43.397bar Vc= 239.500cm3/mol Tb= 295.080K	(CsH3R, CsH3R, CdHR2, CdHR2)
CH3CO(166)         2   436.000     3.970     0.000     0.000     2.000 ! Primary Transport Library: GRIMech3.0 (Species ID: CH3CO)	
C6H10(167)         2   344.649     5.958     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 500.248K Pc=  34.199bar Vc= 333.500cm3/mol Tb= 330.040K	(CdH2R, CdHR2, CsH2R2, CsH2R2, CdHR2, CdH2R)
C6H9(168)          2   353.231     5.914     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 513.568K Pc=  35.942bar Vc= 332.500cm3/mol Tb= 337.520K	(CsH2R2, CdHR2, CdHR2, CdHR2, CdH2R, CsH3R)
C6H9(169)          2   401.024     5.630     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 566.805K Pc=  45.164bar Vc= 291.500cm3/mol Tb= 360.060K	(CdringHR2, CdringHR2, CsringH2R2, CsringH2R2, CsringH2R2, CsringH2R2)
C6H8(170)          2   405.606     5.614     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 568.238K Pc=  45.408bar Vc= 277.500cm3/mol Tb= 359.220K	(CdringHR2, CdringHR2, CsringH2R2, CdringHR2, CdringHR2, CsringH2R2)
C6H7(171)          2   402.339     5.543     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 568.238K Pc=  47.431bar Vc= 277.500cm3/mol Tb= 359.220K	(CsringH2R2, CdringHR2, CdringHR2, CdringHR2, CdringHR2, CsringH2R2)
C6H10(172)         2   404.256     5.701     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 566.805K Pc=  43.283bar Vc= 291.500cm3/mol Tb= 360.060K	(CdringHR2, CdringHR2, CsringH2R2, CsringH2R2, CsringH2R2, CsringH2R2)
C7H9(173)          2   410.630     5.950     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 596.319K Pc=  40.934bar Vc= 333.500cm3/mol Tb= 387.080K	(CsringH2R2, CsH3R, CdringR3, CdringHR2, CdringHR2, CdringHR2, CsringH2R2)
C8H8(174)          2   317.551     5.278     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 397.418K Pc=  35.600bar Vc= 119.500cm3/mol Tb= 241.140K	(CdHR2, CdH2R)
C8H9(175)          2   312.086     5.320     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 397.654K Pc=  35.179bar Vc= 138.500cm3/mol Tb= 244.460K	(CsH2R2, CsH3R)
C7H8(176)          2   299.911     5.034     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 370.902K Pc=  38.010bar Vc=  82.500cm3/mol Tb= 221.580K	(CsH3R)
S(177)             2   283.390     5.691     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 545.530K Pc=  51.093bar Vc= 240.500cm3/mol Tb= 382.640K	(CsH2R2, CsH2R2, CsH3R, Ether, Alcohol)
S(178)             2   283.390     5.691     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 545.530K Pc=  51.093bar Vc= 240.500cm3/mol Tb= 382.640K	(CsH2R2, CsH2R2, CsH3R, Ether, Alcohol)
nSPC(179)          2   237.047     6.532     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 658.879K Pc=  51.387bar Vc= 309.500cm3/mol Tb= 497.260K	(CsHR3, CsH2R2, CsH2R2, CsH3R, Ether, Alcohol, Alcohol)
nSPC(180)          2   237.047     6.532     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 658.879K Pc=  51.387bar Vc= 309.500cm3/mol Tb= 497.260K	(CsHR3, CsH2R2, CsH3R, CsH2R2, Ether, Alcohol, Alcohol)
nSPC(181)          2   289.584     6.240     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 626.533K Pc=  47.892bar Vc= 307.500cm3/mol Tb= 453.740K	(CsHR3, CsH2R2, CsH3R, Aldehyde_Ccentered, Ether, Alcohol, Aldehyde_Ocentered)
nSPC(182)          2   292.129     5.969     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 604.343K Pc=  51.313bar Vc= 289.500cm3/mol Tb= 431.320K	(CsHR3, CsH2R2, CsH3R, Aldehyde_Ccentered, Alcohol, Aldehyde_Ocentered)
nSPC(183)          2   275.049     5.428     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 579.553K Pc=  66.206bar Vc= 201.500cm3/mol Tb= 408.420K	(Aldehyde_Ocentered, Aldehyde_Ccentered, CsH2R2, Ether, Alcohol)
nSPC(184)          2   296.112     5.356     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 567.089K Pc=  63.491bar Vc= 172.500cm3/mol Tb= 391.210K	(Ketone_Ccentered, CsH3R, Ester_Ocentered1, Alcohol, Ketone_Ocentered)
nSPC(185)          2   225.948     5.981     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 675.409K Pc=  71.818bar Vc= 209.500cm3/mol Tb= 505.810K	(CsH2R2, Ketone_Ccentered, Ketone_Ocentered, Ester_Ocentered1, Alcohol, Ether, Alcohol)
nSPC(186)          2   277.822     5.446     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 585.897K Pc=  66.314bar Vc= 181.500cm3/mol Tb= 412.930K	(CsH2R2, Ketone_Ccentered, Ether, Ketone_Ocentered, Acid_Ocentered1, Alcohol)
nSPC(187)          2   273.552     4.866     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 499.600K Pc=  72.431bar Vc= 128.500cm3/mol Tb= 336.880K	(CsH3R, Ether, Alcohol)
C4H8(188)          2   336.982     5.395     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 466.018K Pc=  41.623bar Vc= 239.500cm3/mol Tb= 295.080K	(CsH3R, CsH3R, CdHR2, CdHR2)
C6H6(189)          2   391.378     5.605     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 555.950K Pc=  45.043bar Vc= 269.500cm3/mol Tb= 354.110K	(CdringR3, CdringHR2, CdringHR2, CdringHR2, CdringHR2, CdH2R)
C6H5O(190)         2   335.505     4.798     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 452.270K Pc=  56.532bar Vc=  -7.500cm3/mol Tb= 274.340K	(Phenol)
C5H5(191)          2   380.633     5.236     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 532.616K Pc=  52.434bar Vc= 229.500cm3/mol Tb= 332.070K	(CdringHR2, CdringHR2, CdringHR2, CdringHR2, CsringH2R2)
C6H6O(192)         2   338.093     4.866     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 452.270K Pc=  53.907bar Vc=  -7.500cm3/mol Tb= 274.340K	(Phenol)
C5H6(193)          2   383.731     5.307     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 532.616K Pc=  50.086bar Vc= 229.500cm3/mol Tb= 332.070K	(CdringHR2, CdringHR2, CdringHR2, CdringHR2, CsringH2R2)
C6H8(194)          2   391.126     5.698     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 549.425K Pc=  42.056bar Vc= 284.500cm3/mol Tb= 350.280K	(CdringHR2, CdringHR2, CdringHR2, CdringHR2, CsringHR3, CsH3R)
C6H8(195)          2   393.794     5.714     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 561.666K Pc=  43.056bar Vc= 285.500cm3/mol Tb= 359.930K	(CdringHR2, CdringHR2, CdringHR2, CdringR3, CsringH2R2, CsH3R)
C6H8(196)          2   393.794     5.714     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 561.666K Pc=  43.056bar Vc= 285.500cm3/mol Tb= 359.930K	(CdringHR2, CdringHR2, CdringR3, CdringHR2, CsringH2R2, CsH3R)
C8H6(197)          1   325.695     5.035     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 398.598K Pc=  40.570bar Vc= 100.500cm3/mol Tb= 234.580K	(CtR2, CtHR)
C7H7(198)          2   298.078     4.974     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 370.902K Pc=  39.555bar Vc=  82.500cm3/mol Tb= 221.580K	(CsH3R)
C8H7(199)          2   315.576     5.218     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 397.418K Pc=  37.000bar Vc= 119.500cm3/mol Tb= 241.140K	(CdH2R, CdHR2)
C6H7(200)          2   390.557     5.643     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 561.666K Pc=  44.922bar Vc= 285.500cm3/mol Tb= 359.930K	(CsH3R, CdringR3, CdringHR2, CsringH2R2, CdringHR2, CdringHR2)
C6H7(201)          2   388.006     5.629     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 549.425K Pc=  43.858bar Vc= 284.500cm3/mol Tb= 350.280K	(CdringHR2, CdringHR2, CdringHR2, CdringHR2, CsringHR3, CsH3R)
C6H7(202)          2   390.557     5.643     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 561.666K Pc=  44.922bar Vc= 285.500cm3/mol Tb= 359.930K	(CsringH2R2, CdringR3, CdringHR2, CdringHR2, CdringHR2, CsH3R)
C6H7(203)          2   390.557     5.643     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 561.666K Pc=  44.922bar Vc= 285.500cm3/mol Tb= 359.930K	(CsringH2R2, CdringR3, CdringHR2, CdringHR2, CdringHR2, CsH3R)
C6H6(204)          2   376.387     5.681     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 542.670K Pc=  42.607bar Vc= 275.500cm3/mol Tb= 349.840K	(CdringR3, CdringR3, CdringHR2, CdringHR2, CdH2R, CdH2R)
C8H8(205)          2   416.670     6.197     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 613.875K Pc=  37.638bar Vc= 361.500cm3/mol Tb= 404.030K	(CdringR3, CdringHR2, CdringHR2, CdringHR2, CdringHR2, CdHR2, CdHR2, CdH2R)
C6H6(206)          2   367.321     5.411     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 505.197K Pc=  44.563bar Vc= 295.500cm3/mol Tb= 316.920K	(CtHR, CtR2, CsH2R2, CsH2R2, CtR2, CtHR)
C6H6(207)          2   382.762     5.585     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 531.847K Pc=  42.943bar Vc= 293.500cm3/mol Tb= 336.580K	(CdH2R, CddR2, CdHR2, CdHR2, CddR2, CdH2R)
C4H5(208)          2   357.000     5.180     0.000     0.000     1.000 ! Primary Transport Library: GRIMech3.0 (Species ID: CH3CCCH2)	 ! JAM
C4H4(209)          2   357.000     5.180     0.000     0.000     1.000 ! Primary Transport Library: GRIMech3.0 (Species ID: H2CCCCH2)	 ! JAM
C5H10(210)         2   333.055     5.721     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 476.456K Pc=  36.465bar Vc= 296.500cm3/mol Tb= 310.480K	(CdH2R, CdHR2, CsH2R2, CsH2R2, CsH3R)
C5H9(211)          2   330.384     5.656     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 476.456K Pc=  37.916bar Vc= 296.500cm3/mol Tb= 310.480K	(CdH2R, CdHR2, CsH2R2, CsH2R2, CsH3R)
C5H8(212)          2   382.493     5.393     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 531.276K Pc=  47.628bar Vc= 243.500cm3/mol Tb= 332.910K	(CdringHR2, CdringHR2, CsringH2R2, CsringH2R2, CsringH2R2)
C5H9(213)          2   378.231     5.409     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 529.972K Pc=  47.366bar Vc= 257.500cm3/mol Tb= 333.750K	(CsringH2R2, CsringH2R2, CsringH2R2, CsringH2R2, CsringH2R2)
C5H7(214)          2   379.430     5.323     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 531.276K Pc=  49.804bar Vc= 243.500cm3/mol Tb= 332.910K	(CsringH2R2, CsringH2R2, CdringHR2, CsringH2R2, CdringHR2)
C4H7O(215)         2   303.408     5.750     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 557.541K Pc=  49.177bar Vc= 258.500cm3/mol Tb= 387.260K	(CsH3R, CsH2R2, CdHR2, CdHR2, Alcohol)
sBuOH(216)         2   301.624     5.906     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 548.341K Pc=  44.326bar Vc= 272.500cm3/mol Tb= 382.660K	(CsHR3, CsH2R2, CsH3R, CsH3R, Alcohol)
C4H9O(217)         2   298.173     5.836     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 548.341K Pc=  46.277bar Vc= 272.500cm3/mol Tb= 382.660K	(CsH2R2, CsH3R, CsH3R, CsHR3, Alcohol)
C4H9O(218)         2   298.173     5.836     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 548.341K Pc=  46.277bar Vc= 272.500cm3/mol Tb= 382.660K	(CsHR3, CsH3R, CsH3R, CsH2R2, Alcohol)
C4H9O(219)         2   298.173     5.836     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 548.341K Pc=  46.277bar Vc= 272.500cm3/mol Tb= 382.660K	(CsHR3, CsH2R2, CsH3R, CsH3R, Alcohol)
C4H9O(220)         2   298.173     5.836     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 548.341K Pc=  46.277bar Vc= 272.500cm3/mol Tb= 382.660K	(CsHR3, CsH2R2, CsH3R, CsH3R, Alcohol)
C4H9O(221)         2   298.173     5.836     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 548.341K Pc=  46.277bar Vc= 272.500cm3/mol Tb= 382.660K	(CsHR3, CsH2R2, CsH3R, CsH3R, Alcohol)
C3H7O(222)         2   295.279     5.464     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 525.644K Pc=  52.970bar Vc= 216.500cm3/mol Tb= 359.780K	(CsHR3, CsH3R, CsH3R, Alcohol)
C3H7O(223)         2   286.676     5.500     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 522.274K Pc=  52.358bar Vc= 222.500cm3/mol Tb= 360.220K	(CsH2R2, CsH3R, CsH2R2, Alcohol)
C3H7O(224)         2   313.925     5.253     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 452.726K Pc=  44.983bar Vc= 221.500cm3/mol Tb= 290.460K	(CsH3R, CsH3R, CsH2R2, Ether)
C3H7O(225)         2   295.279     5.464     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 525.644K Pc=  52.970bar Vc= 216.500cm3/mol Tb= 359.780K	(CsH3R, CsH3R, CsHR3, Alcohol)
C5H9(226)          2   341.879     5.678     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 489.897K Pc=  38.388bar Vc= 295.500cm3/mol Tb= 317.960K	(CsH2R2, CsH3R, CdHR2, CdHR2, CsH3R)
C3H5O(227)         2   298.893     5.345     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 525.494K Pc=  56.110bar Vc= 204.500cm3/mol Tb= 356.780K	(CdR3, CdH2R, CsH3R, Alcohol)
C3H5O(228)         2   337.203     5.265     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 500.248K Pc=  50.228bar Vc= 209.500cm3/mol Tb= 321.910K	(CsH3R, Ketone_Ccentered, CsH3R, Ketone_Ocentered)
C4H9O(229)         2   329.930     5.578     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 480.529K Pc=  40.108bar Vc= 271.500cm3/mol Tb= 312.900K	(CsH3R, CsH3R, CsH3R, CsHR3, Ether)
MEK(230)           2   345.642     5.688     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 523.298K Pc=  42.220bar Vc= 265.500cm3/mol Tb= 344.790K	(CsH2R2, CsH3R, CsH3R, Ketone_Ccentered, Ketone_Ocentered)
C4H8O(231)         2   306.558     5.776     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 548.415K Pc=  46.913bar Vc= 253.500cm3/mol Tb= 379.340K	(CsHR3, CsH3R, CdHR2, CdH2R, Alcohol)
C4H6O(232)         2   351.062     5.569     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 523.881K Pc=  44.623bar Vc= 246.500cm3/mol Tb= 341.470K	(CsH3R, Ketone_Ccentered, CdHR2, CdH2R, Ketone_Ocentered)
C4H7O(233)         2   342.538     5.619     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 523.298K Pc=  44.033bar Vc= 265.500cm3/mol Tb= 344.790K	(CsH2R2, CsH3R, Ketone_Ccentered, CsH3R, Ketone_Ocentered)
C4H7O(234)         2   311.220     5.724     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 560.784K Pc=  49.524bar Vc= 259.500cm3/mol Tb= 387.140K	(CsH3R, CsH3R, CdR3, CdHR2, Alcohol)
C4H7O(235)         2   342.538     5.619     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 523.298K Pc=  44.033bar Vc= 265.500cm3/mol Tb= 344.790K	(CsH2R2, CsH3R, Ketone_Ccentered, CsH3R, Ketone_Ocentered)
C4H8O(236)         2   305.337     5.787     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 548.150K Pc=  46.721bar Vc= 260.500cm3/mol Tb= 379.660K	(CsH2R2, CsH3R, CdR3, CdH2R, Alcohol)
C4H7O(237)         2   311.220     5.724     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 560.784K Pc=  49.524bar Vc= 259.500cm3/mol Tb= 387.140K	(CsH3R, CdR3, CdHR2, CsH3R, Alcohol)
C4H7O(238)         2   301.855     5.716     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 548.150K Pc=  48.834bar Vc= 260.500cm3/mol Tb= 379.660K	(CsH2R2, CdR3, CsH3R, CdH2R, Alcohol)
C4H7O(239)         2   301.855     5.716     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 548.150K Pc=  48.834bar Vc= 260.500cm3/mol Tb= 379.660K	(CsH2R2, CsH3R, CdR3, CdH2R, Alcohol)
C4H8O(240)         2   314.789     5.796     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 560.784K Pc=  47.366bar Vc= 259.500cm3/mol Tb= 387.140K	(CsH3R, CsH3R, CdR3, CdHR2, Alcohol)
C3H5O(241)         2   300.783     5.377     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 535.055K Pc=  56.532bar Vc= 202.500cm3/mol Tb= 364.380K	(CsH3R, CdHR2, CdHR2, Alcohol)
C3H5O(242)         2   298.893     5.345     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 525.494K Pc=  56.110bar Vc= 204.500cm3/mol Tb= 356.780K	(CsH3R, CdR3, CdH2R, Alcohol)
C4H7O(243)         2   311.220     5.724     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 560.784K Pc=  49.524bar Vc= 259.500cm3/mol Tb= 387.140K	(CsH3R, CsH3R, CdR3, CdHR2, Alcohol)
C4H7O(244)         2   311.220     5.724     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 560.784K Pc=  49.524bar Vc= 259.500cm3/mol Tb= 387.140K	(CsH3R, CdR3, CdHR2, CsH3R, Alcohol)
C4H7O(245)         2   303.072     5.705     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 548.415K Pc=  49.039bar Vc= 253.500cm3/mol Tb= 379.340K	(CsHR3, CdHR2, CsH3R, CdH2R, Alcohol)
C4H7O(246)         2   303.072     5.705     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 548.415K Pc=  49.039bar Vc= 253.500cm3/mol Tb= 379.340K	(CsHR3, CsH3R, CdH2R, CdHR2, Alcohol)
C4H7O(247)         2   303.072     5.705     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 548.415K Pc=  49.039bar Vc= 253.500cm3/mol Tb= 379.340K	(CsHR3, CsH3R, CdHR2, Alcohol, CdH2R)
C4H7O(248)         2   303.072     5.705     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 548.415K Pc=  49.039bar Vc= 253.500cm3/mol Tb= 379.340K	(CsHR3, CsH3R, CdHR2, CdH2R, Alcohol)
C4H6O(249)         2   349.121     5.538     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 526.382K Pc=  45.902bar Vc= 256.500cm3/mol Tb= 343.740K	(CsH3R, CdHR2, CdHR2, Aldehyde_Ccentered, Aldehyde_Ocentered)
C3H3O(250)         2   329.095     5.099     0.000     0.000     1.000 ! LJ parameters estimated by RMG: Tc= 489.603K Pc=  54.225bar Vc= 201.500cm3/mol Tb= 313.380K	(CdHR2, Aldehyde_Ccentered, CdH2R, Aldehyde_Ocentered)
